Attempt,Reward,Average_Reward,Epsilon
205,33.0,26.59,0.8153791427799216
206,11.0,26.48,0.8145637636371417
207,14.0,26.43,0.8137491998735046
208,20.0,26.19,0.812935450673631
209,44.0,26.11,0.8121225152229574
210,16.0,26.13,0.8113103927077344
211,55.0,26.36,0.8104990823150267
212,17.0,26.38,0.8096885832327116
213,16.0,26.44,0.8088788946494789
214,34.0,26.54,0.8080700157548294
215,25.0,26.2,0.8072619457390746
216,45.0,26.46,0.8064546837933355
217,12.0,26.36,0.8056482291095421
218,30.0,26.51,0.8048425808804326
219,18.0,26.5,0.8040377382995522
220,12.0,25.97,0.8032337005612527
221,33.0,26.2,0.8024304668606914
222,28.0,26.33,0.8016280363938307
223,32.0,26.4,0.8008264083574369
224,37.0,26.65,0.8000255819490795
225,41.0,26.83,0.7992255563671304
226,22.0,26.59,0.7984263308107633
227,32.0,26.72,0.7976279044799526
228,24.0,26.63,0.7968302765754727
229,24.0,26.73,0.7960334462988972
230,14.0,26.77,0.7952374128525983
231,22.0,26.83,0.7944421754397457
232,11.0,26.81,0.7936477332643059
233,13.0,26.77,0.7928540855310416
234,63.0,27.14,0.7920612314455105
235,19.0,27.21,0.7912691702140651
236,16.0,27.25,0.790477901043851
237,37.0,27.36,0.7896874231428072
238,14.0,26.8,0.7888977357196644
239,22.0,26.87,0.7881088379839447
240,31.0,26.83,0.7873207291459607
241,82.0,27.47,0.7865334084168147
242,38.0,27.69,0.7857468750083979
243,10.0,27.63,0.7849611281333895
244,46.0,27.93,0.784176167005256
245,35.0,27.92,0.7833919908382508
246,20.0,27.61,0.7826085988474126
247,43.0,27.7,0.7818259902485653
248,18.0,27.76,0.7810441642583167
249,23.0,27.78,0.7802631200940584
250,18.0,27.77,0.7794828569739644
251,45.0,27.78,0.7787033741169904
252,13.0,27.58,0.7779246707428734
253,40.0,27.77,0.7771467460721305
254,13.0,27.77,0.7763695993260584
255,46.0,28.0,0.7755932297267324
256,37.0,28.22,0.7748176364970056
257,71.0,28.82,0.7740428188605086
258,14.0,28.42,0.7732687760416481
259,41.0,28.4,0.7724955072656065
260,59.0,28.77,0.7717230117583408
261,28.0,28.87,0.7709512887465825
262,10.0,28.82,0.7701803374578359
263,75.0,29.4,0.7694101571203781
264,30.0,29.51,0.7686407469632577
265,33.0,29.69,0.7678721062162944
266,15.0,29.6,0.7671042341100781
267,37.0,29.68,0.766337129875968
268,48.0,30.02,0.7655707927460921
269,35.0,30.21,0.764805221953346
270,15.0,30.06,0.7640404167313927
271,31.0,30.13,0.7632763763146613
272,19.0,30.14,0.7625130999383466
273,32.0,30.32,0.7617505868384082
274,15.0,29.82,0.7609888362515699
275,20.0,29.78,0.7602278474153183
276,14.0,29.52,0.759467619567903
277,61.0,29.92,0.7587081519483351
278,40.0,30.17,0.7579494437963867
279,64.0,30.67,0.7571914943525904
280,17.0,30.44,0.7564343028582378
281,29.0,30.16,0.7556778685553796
282,27.0,30.06,0.7549221906868242
283,81.0,30.65,0.7541672684961374
284,15.0,30.21,0.7534131012276413
285,29.0,30.25,0.7526596881264136
286,28.0,29.89,0.7519070284382872
287,41.0,29.94,0.7511551214098489
288,19.0,29.99,0.750403966288439
289,17.0,30.0,0.7496535623221505
290,21.0,29.43,0.7489039087598284
291,58.0,29.8,0.7481550048510686
292,17.0,29.81,0.7474068498462175
293,40.0,29.94,0.7466594429963713
294,52.0,30.22,0.745912783553375
295,43.0,30.46,0.7451668707698216
296,14.0,30.0,0.7444217038990517
297,50.0,30.31,0.7436772821951526
298,34.0,30.41,0.7429336049129575
299,18.0,30.37,0.7421906713080445
300,26.0,30.32,0.7414484806367364
301,40.0,30.55,0.7407070321560997
302,24.0,30.39,0.7399663251239436
303,28.0,30.49,0.7392263587988196
304,17.0,30.56,0.7384871324400207
305,52.0,30.75,0.7377486453075807
306,53.0,31.17,0.737010896662273
307,28.0,31.31,0.7362738857656108
308,16.0,31.27,0.7355376118798452
309,22.0,31.05,0.7348020742679654
310,25.0,31.14,0.7340672721936974
311,31.0,30.9,0.7333332049215037
312,37.0,31.1,0.7325998717165821
313,23.0,31.17,0.7318672718448656
314,36.0,31.19,0.7311354045730207
315,18.0,31.12,0.7304042691684477
316,20.0,30.87,0.7296738648992792
317,20.0,30.95,0.7289441910343799
318,26.0,30.91,0.7282152468433455
319,11.0,30.84,0.7274870315965022
320,53.0,31.25,0.7267595445649057
321,87.0,31.79,0.7260327850203407
322,88.0,32.39,0.7253067522353204
323,21.0,32.28,0.724581445483085
324,32.0,32.23,0.723856864037602
325,24.0,32.06,0.7231330071735643
326,74.0,32.58,0.7224098741663908
327,12.0,32.38,0.7216874642922244
328,55.0,32.69,0.7209657768279322
329,12.0,32.57,0.7202448110511043
330,23.0,32.66,0.7195245662400531
331,16.0,32.6,0.7188050416738131
332,24.0,32.73,0.7180862366321393
333,26.0,32.86,0.7173681503955072
334,69.0,32.92,0.7166507822451117
335,44.0,33.17,0.7159341314628666
336,42.0,33.43,0.7152181973314037
337,15.0,33.21,0.7145029791340722
338,52.0,33.59,0.7137884761549381
339,47.0,33.84,0.7130746876787832
340,10.0,33.63,0.7123616129911045
341,20.0,33.01,0.7116492513781133
342,12.0,32.75,0.7109376021267352
343,10.0,32.75,0.7102266645246085
344,38.0,32.67,0.7095164378600839
345,13.0,32.45,0.7088069214222238
346,44.0,32.69,0.7080981145008015
347,88.0,33.14,0.7073900163863007
348,38.0,33.34,0.7066826263699144
349,18.0,33.29,0.7059759437435444
350,17.0,33.28,0.7052699677998009
351,50.0,33.33,0.704564697832001
352,24.0,33.44,0.7038601331341691
353,16.0,33.2,0.7031562730010349
354,23.0,33.3,0.7024531167280339
355,16.0,33.0,0.7017506636113059
356,56.0,33.19,0.7010489129476946
357,31.0,32.79,0.7003478640347469
358,39.0,33.04,0.6996475161707122
359,23.0,32.86,0.6989478686545415
360,10.0,32.37,0.698248920785887
361,17.0,32.26,0.6975506718651011
362,56.0,32.72,0.6968531211932361
363,19.0,32.16,0.6961562680720428
364,20.0,32.06,0.6954601118039707
365,16.0,31.89,0.6947646516921667
366,49.0,32.23,0.6940698870404746
367,16.0,32.02,0.6933758171534341
368,31.0,31.85,0.6926824413362807
369,35.0,31.85,0.6919897588949444
370,13.0,31.83,0.6912977691360495
371,37.0,31.89,0.6906064713669134
372,25.0,31.95,0.6899158648955466
373,16.0,31.79,0.689225949030651
374,25.0,31.89,0.6885367230816204
375,19.0,31.88,0.6878481863585387
376,22.0,31.96,0.6871603381721801
377,57.0,31.92,0.686473177834008
378,25.0,31.77,0.685786704656174
379,20.0,31.33,0.6851009179515178
380,34.0,31.5,0.6844158170335664
381,17.0,31.38,0.6837314012165328
382,46.0,31.57,0.6830476698153162
383,27.0,31.03,0.6823646221455009
384,10.0,30.98,0.6816822575233553
385,18.0,30.87,0.6810005752658319
386,12.0,30.71,0.680319574690566
387,26.0,30.56,0.6796392551158754
388,17.0,30.54,0.6789596158607596
389,29.0,30.66,0.6782806562448989
390,12.0,30.57,0.677602375588654
391,29.0,30.28,0.6769247732130653
392,36.0,30.47,0.6762478484398523
393,29.0,30.36,0.6755716005914124
394,70.0,30.54,0.674896028990821
395,30.0,30.41,0.6742211329618302
396,19.0,30.46,0.6735469118288684
397,35.0,30.31,0.6728733649170395
398,55.0,30.52,0.6722004915521225
399,9.0,30.43,0.6715282910605703
400,11.0,30.28,0.6708567627695098
401,19.0,30.07,0.6701859060067403
402,48.0,30.31,0.6695157201007336
403,11.0,30.14,0.6688462043806328
404,22.0,30.19,0.6681773581762521
405,39.0,30.06,0.6675091808180759
406,21.0,29.74,0.6668416716372578
407,16.0,29.62,0.6661748299656206
408,16.0,29.62,0.6655086551356549
409,17.0,29.57,0.6648431464805192
410,20.0,29.52,0.6641783033340387
411,9.0,29.3,0.6635141250307047
412,20.0,29.13,0.662850610905674
413,27.0,29.17,0.6621877602947683
414,15.0,28.96,0.6615255725344735
415,31.0,29.09,0.660864046961939
416,54.0,29.43,0.660203182914977
417,51.0,29.74,0.6595429797320621
418,12.0,29.6,0.6588834367523301
419,56.0,30.05,0.6582245533155777
420,27.0,29.79,0.6575663287622622
421,74.0,29.66,0.6569087624334999
422,57.0,29.35,0.6562518536710664
423,116.0,30.3,0.6555956018173954
424,24.0,30.22,0.654940006215578
425,21.0,30.19,0.6542850662093624
426,18.0,29.63,0.6536307811431531
427,112.0,30.63,0.65297715036201
428,36.0,30.44,0.6523241732116479
429,40.0,30.72,0.6516718490384363
430,19.0,30.68,0.6510201771893979
431,41.0,30.93,0.6503691570122084
432,36.0,31.05,0.6497187878551962
433,23.0,31.02,0.649069069067341
434,13.0,30.46,0.6484199999982736
435,64.0,30.66,0.6477715799982753
436,13.0,30.37,0.647123808418277
437,31.0,30.53,0.6464766846098587
438,41.0,30.42,0.6458302079252489
439,52.0,30.47,0.6451843777173236
440,18.0,30.55,0.6445391933396063
441,113.0,31.48,0.6438946541462667
442,40.0,31.76,0.6432507594921204
443,12.0,31.78,0.6426075087326283
444,18.0,31.58,0.6419649012238956
445,28.0,31.73,0.6413229363226717
446,40.0,31.69,0.640681613386349
447,27.0,31.08,0.6400409317729626
448,40.0,31.1,0.6394008908411897
449,63.0,31.55,0.6387614899503485
450,78.0,32.16,0.6381227284603982
451,47.0,32.13,0.6374846057319378
452,14.0,32.03,0.6368471211262058
453,14.0,32.01,0.6362102740050796
454,27.0,32.05,0.6355740637310745
455,19.0,32.08,0.6349384896673435
456,24.0,31.76,0.6343035511776761
457,22.0,31.67,0.6336692476264985
458,45.0,31.73,0.6330355783788719
459,38.0,31.88,0.632402542800493
460,12.0,31.9,0.6317701402576925
461,18.0,31.91,0.6311383701174348
462,42.0,31.77,0.6305072317473174
463,14.0,31.72,0.6298767245155701
464,36.0,31.88,0.6292468477910546
465,50.0,32.22,0.6286176009432635
466,28.0,32.01,0.6279889833423202
467,36.0,32.21,0.6273609943589779
468,36.0,32.26,0.6267336333646188
469,25.0,32.16,0.6261068997312542
470,42.0,32.45,0.6254807928315229
471,52.0,32.6,0.6248553120386914
472,23.0,32.58,0.6242304567266527
473,36.0,32.78,0.623606226269926
474,11.0,32.64,0.6229826200436561
475,56.0,33.01,0.6223596374236124
476,33.0,33.12,0.6217372777861888
477,44.0,32.99,0.6211155405084027
478,59.0,33.33,0.6204944249678943
479,134.0,34.47,0.6198739305429264
480,19.0,34.32,0.6192540566123834
481,60.0,34.75,0.6186348025557711
482,40.0,34.69,0.6180161677532153
483,101.0,35.43,0.6173981515854621
484,28.0,35.61,0.6167807534338766
485,27.0,35.7,0.6161639726804428
486,17.0,35.75,0.6155478087077623
487,33.0,35.82,0.6149322608990545
488,26.0,35.91,0.6143173286381555
489,16.0,35.78,0.6137030113095173
490,49.0,36.15,0.6130893082982078
491,27.0,36.13,0.6124762189899097
492,18.0,35.95,0.6118637427709198
493,83.0,36.49,0.6112518790281489
494,29.0,36.08,0.6106406271491208
495,28.0,36.06,0.6100299865219717
496,19.0,36.06,0.6094199565354498
497,26.0,35.97,0.6088105365789144
498,133.0,36.75,0.6082017260423355
499,37.0,37.03,0.6075935243162931
500,48.0,37.4,0.6069859307919768
501,62.0,37.83,0.6063789448611848
502,26.0,37.61,0.6057725659163237
503,51.0,38.01,0.6051667933504074
504,24.0,38.03,0.6045616265570569
505,34.0,37.98,0.6039570649304998
506,43.0,38.2,0.6033531078655693
507,24.0,38.28,0.6027497547577038
508,32.0,38.44,0.602147005002946
509,73.0,39.0,0.6015448579979431
510,21.0,39.01,0.6009433131399452
511,30.0,39.22,0.6003423698268052
512,30.0,39.32,0.5997420274569785
513,39.0,39.44,0.5991422854295215
514,14.0,39.43,0.598543143144092
515,22.0,39.34,0.5979446000009478
516,94.0,39.74,0.5973466554009469
517,20.0,39.43,0.596749308745546
518,33.0,39.64,0.5961525594368005
519,23.0,39.31,0.5955564068773637
520,30.0,39.34,0.5949608504704863
521,48.0,39.08,0.5943658896200158
522,17.0,38.68,0.5937715237303958
523,86.0,38.38,0.5931777522066654
524,56.0,38.7,0.5925845744544587
525,26.0,38.75,0.5919919898800042
526,44.0,39.01,0.5913999978901242
527,71.0,38.6,0.590808597892234
528,31.0,38.55,0.5902177892943418
529,40.0,38.55,0.5896275715050474
530,42.0,38.78,0.5890379439335424
531,17.0,38.54,0.5884489059896089
532,16.0,38.34,0.5878604570836192
533,45.0,38.56,0.5872725966265356
534,20.0,38.63,0.5866853240299091
535,23.0,38.22,0.5860986387058792
536,18.0,38.27,0.5855125400671733
537,129.0,39.25,0.5849270275271061
538,63.0,39.47,0.584342100499579
539,47.0,39.42,0.5837577583990794
540,153.0,40.77,0.5831740006406804
541,88.0,40.52,0.5825908266400397
542,31.0,40.43,0.5820082358133997
543,91.0,41.22,0.5814262275775862
544,80.0,41.84,0.5808448013500086
545,21.0,41.77,0.5802639565486586
546,54.0,41.91,0.57968369259211
547,22.0,41.86,0.5791040088995179
548,17.0,41.63,0.5785249048906184
549,22.0,41.22,0.5779463799857277
550,28.0,40.72,0.577368433605742
551,67.0,40.92,0.5767910651721362
552,56.0,41.34,0.576214274106964
553,69.0,41.89,0.5756380598328571
554,69.0,42.31,0.5750624217730242
555,20.0,42.32,0.5744873593512512
556,52.0,42.6,0.5739128719918999
557,23.0,42.61,0.573338959119908
558,29.0,42.45,0.572765620160788
559,32.0,42.39,0.5721928545406272
560,26.0,42.53,0.5716206616860866
561,38.0,42.73,0.5710490410244006
562,69.0,43.0,0.5704779919833761
563,60.0,43.46,0.5699075139913927
564,38.0,43.48,0.5693376064774013
565,40.0,43.38,0.5687682688709239
566,39.0,43.49,0.5681995006020529
567,63.0,43.76,0.5676313011014509
568,59.0,43.99,0.5670636698003494
569,21.0,43.95,0.5664966061305491
570,24.0,43.77,0.5659301095244186
571,43.0,43.68,0.5653641794148941
572,35.0,43.8,0.5647988152354793
573,77.0,44.21,0.5642340164202437
574,44.0,44.54,0.5636697824038235
575,33.0,44.31,0.5631061126214196
576,20.0,44.18,0.5625430065087982
577,24.0,43.98,0.5619804635022894
578,25.0,43.64,0.561418483038787
579,68.0,42.98,0.5608570645557482
580,28.0,43.07,0.5602962074911925
581,15.0,42.62,0.5597359112837013
582,31.0,42.53,0.5591761753724176
583,44.0,41.96,0.5586169991970452
584,16.0,41.84,0.5580583821978482
585,23.0,41.8,0.5575003238156504
586,14.0,41.77,0.5569428234918348
587,31.0,41.75,0.5563858806683429
588,44.0,41.93,0.5558294947876746
589,33.0,42.1,0.5552736652928869
590,20.0,41.81,0.5547183916275941
591,49.0,42.03,0.5541636732359665
592,89.0,42.74,0.5536095095627305
593,31.0,42.22,0.5530559000531677
594,58.0,42.51,0.5525028441531146
595,19.0,42.42,0.5519503413089615
596,112.0,43.35,0.5513983909676525
597,57.0,43.66,0.5508469925766849
598,35.0,42.68,0.5502961455841082
599,21.0,42.52,0.5497458494385241
600,21.0,42.25,0.5491961035890855
601,21.0,41.84,0.5486469074854965
602,14.0,41.72,0.548098260578011
603,79.0,42.0,0.547550162317433
604,12.0,41.88,0.5470026121551156
605,17.0,41.71,0.5464556095429605
606,31.0,41.59,0.5459091539334175
607,44.0,41.79,0.5453632447794842
608,25.0,41.72,0.5448178815347047
609,27.0,41.26,0.54427306365317
610,23.0,41.28,0.5437287905895168
611,31.0,41.29,0.5431850617989273
612,13.0,41.12,0.5426418767371284
613,18.0,40.91,0.5420992348603912
614,23.0,41.0,0.5415571356255309
615,52.0,41.3,0.5410155784899053
616,25.0,40.61,0.5404745629114154
617,52.0,40.93,0.539934088348504
618,40.0,41.0,0.5393941542601555
619,43.0,41.2,0.5388547601058953
620,11.0,41.01,0.5383159053457894
621,22.0,40.75,0.5377775894404436
622,60.0,41.18,0.5372398118510032
623,17.0,40.49,0.5367025720391522
624,46.0,40.39,0.536165869467113
625,57.0,40.7,0.5356297035976458
626,42.0,40.68,0.5350940738940482
627,71.0,40.68,0.5345589798201541
628,59.0,40.96,0.534024420840334
629,53.0,41.09,0.5334903964194936
630,27.0,40.94,0.5329569060230741
631,116.0,41.93,0.532423949117051
632,91.0,42.68,0.531891525167934
633,39.0,42.62,0.5313596336427661
634,24.0,42.66,0.5308282740091232
635,75.0,43.18,0.5302974457351142
636,21.0,43.21,0.5297671482893791
637,60.0,42.52,0.5292373811410898
638,24.0,42.13,0.5287081437599487
639,52.0,42.18,0.5281794356161887
640,32.0,40.97,0.5276512561805725
641,97.0,41.06,0.5271236049243919
642,46.0,41.21,0.5265964813194676
643,38.0,40.68,0.5260698848381481
644,74.0,40.62,0.5255438149533099
645,30.0,40.71,0.5250182711383566
646,26.0,40.43,0.5244932528672183
647,121.0,41.42,0.5239687596143511
648,36.0,41.61,0.5234447908547367
649,29.0,41.68,0.522921346063882
650,51.0,41.91,0.522398424717818
651,17.0,41.41,0.5218760262931003
652,32.0,41.17,0.5213541502668072
653,13.0,40.61,0.5208327961165404
654,61.0,40.53,0.5203119633204238
655,11.0,40.44,0.5197916513571034
656,47.0,40.39,0.5192718597057463
657,24.0,40.4,0.5187525878460405
658,53.0,40.64,0.5182338352581944
659,33.0,40.65,0.5177156014229363
660,30.0,40.69,0.5171978858215134
661,38.0,40.69,0.5166806879356919
662,21.0,40.21,0.5161640072477562
663,98.0,40.59,0.5156478432405085
664,99.0,41.2,0.515132195397268
665,15.0,40.95,0.5146170632018707
666,23.0,40.79,0.5141024461386688
667,48.0,40.64,0.5135883436925301
668,32.0,40.37,0.5130747553488376
669,41.0,40.57,0.5125616805934888
670,17.0,40.5,0.5120491189128954
671,40.0,40.47,0.5115370697939825
672,22.0,40.34,0.5110255327241885
673,18.0,39.75,0.5105145071914643
674,80.0,40.11,0.5100039926842729
675,126.0,41.04,0.5094939886915886
676,53.0,41.37,0.508984494702897
677,16.0,41.29,0.508475510208194
678,22.0,41.26,0.5079670346979859
679,48.0,41.06,0.5074590676632879
680,43.0,41.21,0.5069516085956246
681,9.0,41.15,0.506444656987029
682,30.0,41.14,0.505938212330042
683,20.0,40.9,0.505432274117712
684,55.0,41.29,0.5049268418435943
685,35.0,41.41,0.5044219150017507
686,36.0,41.63,0.5039174930867489
687,35.0,41.67,0.5034135755936622
688,111.0,42.34,0.5029101620180685
689,21.0,42.22,0.5024072518560504
690,14.0,42.16,0.5019048446041944
691,54.0,42.21,0.5014029397595902
692,91.0,42.23,0.5009015368198305
693,13.0,42.05,0.5004006352830107
694,20.0,41.67,0.4999002346477277
695,101.0,42.49,0.49940033441307996
696,164.0,43.01,0.49890093407866687
697,44.0,42.88,0.4984020331445882
698,91.0,43.44,0.4979036311114436
699,78.0,44.01,0.4974057274803321
700,69.0,44.49,0.49690832175285177
701,87.0,45.15,0.4964114134310989
702,159.0,46.6,0.4959150020176678
703,22.0,46.03,0.49541908701565013
704,16.0,46.07,0.49492366792863446
705,48.0,46.38,0.4944287442607058
706,68.0,46.75,0.4939343155164451
707,60.0,46.91,0.4934403812009287
708,82.0,47.48,0.4929469408197278
709,37.0,47.58,0.49245399387890804
710,38.0,47.73,0.4919615398850291
711,12.0,47.54,0.4914695783451441
712,221.0,49.62,0.4909781087667989
713,33.0,49.77,0.4904871306580321
714,176.0,51.3,0.4899966435273741
715,28.0,51.06,0.4895066468838467
716,167.0,52.48,0.48901714023696286
717,140.0,53.36,0.4885281230967259
718,188.0,54.84,0.48803959497362914
719,58.0,54.99,0.4875515553786555
720,13.0,55.01,0.48706400382327686
721,32.0,55.11,0.4865769398194536
722,147.0,55.98,0.48609036287963414
