Attempt,Reward,Average_Reward,Epsilon
132,16.0,21.69,0.8771602801771059
133,15.0,21.67,0.8762831198969288
134,16.0,21.7,0.8754068367770318
135,34.0,21.86,0.8745314299402548
136,16.0,21.61,0.8736568985103146
137,16.0,21.55,0.8727832416118043
138,16.0,21.3,0.8719104583701925
139,18.0,20.99,0.8710385479118223
140,21.0,21.06,0.8701675093639105
141,23.0,21.1,0.8692973418545467
142,15.0,21.08,0.8684280445126921
143,30.0,21.09,0.8675596164681794
144,14.0,21.03,0.8666920568517111
145,21.0,21.13,0.8658253647948594
146,51.0,21.44,0.8649595394300645
147,19.0,21.48,0.8640945798906344
148,25.0,21.61,0.8632304853107438
149,20.0,21.65,0.862367254825433
150,25.0,21.67,0.8615048875706075
151,14.0,21.63,0.8606433826830369
152,18.0,21.62,0.8597827393003539
